date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:44	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-645e53ae-c5377a49ce3da186;gz%22	https://devsdesign.net/products/html/konstruk/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://devsdesign.net/products/html/konstruk/assets/css/font-awesome.min.css)
16:59:45	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7db-645e53ae-8978de2a368d217f;gz%22	https://devsdesign.net/products/html/konstruk/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/fontawesome-webfont3e6e.svg	(from https://devsdesign.net/products/html/konstruk/assets/css/font-awesome.min.css)
16:59:45	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-645e53ae-608e65ba2847a3eb;;;%22	https://devsdesign.net/products/html/konstruk/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/fontawesome-webfont3e6e.woff	(from https://devsdesign.net/products/html/konstruk/assets/css/font-awesome.min.css)
16:59:45	148732/148732	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22244fc-645e53ae-b5872349c31ca335;gz%22	https://devsdesign.net/products/html/konstruk/assets/fonts/uicons-regular-rounded.eot	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/uicons-regular-rounded.eot	(from https://devsdesign.net/products/html/konstruk/assets/css/uicons-regular-rounded.css)
16:59:45	59376/59376	---M--	200	added ('OK')	font/woff2	etag:%22e7f0-645e53ae-7ad46037b155295d;;;%22	https://devsdesign.net/products/html/konstruk/assets/fonts/uicons-regular-rounded.woff2	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/uicons-regular-rounded.woff2	(from https://devsdesign.net/products/html/konstruk/assets/css/uicons-regular-rounded.css)
16:59:46	72608/72608	---M--	200	added ('OK')	application/font-woff	etag:%2211ba0-645e53ae-9c63e022ff3eda74;;;%22	https://devsdesign.net/products/html/konstruk/assets/fonts/uicons-regular-rounded.woff	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/uicons-regular-rounded.woff	(from https://devsdesign.net/products/html/konstruk/assets/css/uicons-regular-rounded.css)
16:59:46	14218/14218	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22378a-645e53ae-3409c4a2f183f624;gz%22	https://devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.eot	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.eot	(from https://devsdesign.net/products/html/konstruk/assets/fonts/flaticon.css)
16:59:46	14218/14218	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22378a-645e53ae-3409c4a2f183f624;gz%22	https://devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.eot?	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/Flaticond41d.eot	(from https://devsdesign.net/products/html/konstruk/assets/fonts/flaticon.css)
16:59:47	7736/7736	---M--	200	added ('OK')	font/woff2	etag:%221e38-645e53ae-f993ab520a5d463f;;;%22	https://devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.woff2	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.woff2	(from https://devsdesign.net/products/html/konstruk/assets/fonts/flaticon.css)
16:59:47	9372/9372	---M--	200	added ('OK')	application/font-woff	etag:%22249c-645e53ae-f77092efb7be6412;;;%22	https://devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.woff	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.woff	(from https://devsdesign.net/products/html/konstruk/assets/fonts/flaticon.css)
16:59:47	14040/14040	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2236d8-645e53ae-a499974b8abbf272;gz%22	https://devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.ttf	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.ttf	(from https://devsdesign.net/products/html/konstruk/assets/fonts/flaticon.css)
16:59:48	85504/85504	---M-Z	200	added ('OK')	image/svg+xml	etag:%2214e00-645e53ae-de2b9d72805a8d8f;gz%22	https://devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.svg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/fonts/Flaticon.svg	(from https://devsdesign.net/products/html/konstruk/assets/fonts/flaticon.css)
16:59:48	1511/1511	---M-Z	503	error ('Service%20Unavailable')	text/html	date:Mon,%2025%20Sep%202023%2011:29:50%20GMT	https://devsdesign.net/products/html/konstruk/assets/css/owl.video.play.png	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/css/owl.video.play.png	(from https://devsdesign.net/products/html/konstruk/assets/css/owl.carousel.css)
16:59:49	91521/91521	---M--	200	added ('OK')	image/jpeg	etag:%2216581-645e53ae-a6b3afef58c452a1;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/about-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/about-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
16:59:50	89411/89411	---M--	200	added ('OK')	image/jpeg	etag:%2215d43-645e53ae-90e804fe6fef0b04;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/counter-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/counter-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
16:59:51	89150/89150	---M--	200	added ('OK')	image/jpeg	etag:%2215c3e-645e53ae-c588b794c4ac42af;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/contact-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/contact-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
16:59:55	35444/35444	---M--	200	added ('OK')	image/jpeg	etag:%228a74-645e53ae-a9eab92109959306;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/counter-bg2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/counter-bg2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
16:59:55	134728/134728	---M--	200	added ('OK')	image/jpeg	etag:%2220e48-645e53ae-b32f8e7c983b6708;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:00	91521/91521	---M--	200	added ('OK')	image/jpeg	etag:%2216581-645e53ae-bd5c55665e39dc53;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/about-bg2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/about-bg2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:02	46443/46443	---M--	200	added ('OK')	image/jpeg	etag:%22b56b-645e53ae-e2e2071d57fc478c;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:03	1730617/1730617	---M--	200	added ('OK')	image/png	etag:%221a6839-645e53ae-7cd16f1419f23f1f;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/double-sec-bg.png	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/double-sec-bg.png	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:03	160892/160892	---M--	200	added ('OK')	image/jpeg	etag:%222747c-645e53ae-569ab7036f12f218;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/service-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/service-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:05	54357/54357	---M--	200	added ('OK')	image/jpeg	etag:%22d455-645e53ae-38ea243b702dfd9f;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg3.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg3.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:06	151707/151707	---M--	200	added ('OK')	image/jpeg	etag:%222509b-645e53ae-7adb57078afb5370;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/team-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/team-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:07	38167/38167	---M--	200	added ('OK')	image/jpeg	etag:%229517-645e53ae-37a7db16e9e54b25;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg4.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg4.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:07	213458/213458	---M--	200	added ('OK')	image/jpeg	etag:%22341d2-645e53ae-3b3ad986634565cf;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:09	489147/489147	---M--	200	added ('OK')	image/jpeg	etag:%22776bb-645e53ae-44671853afe955c5;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/service-bg2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/service-bg2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:09	43473/43473	---M--	200	added ('OK')	image/jpeg	etag:%22a9d1-645e53ae-e2d6244fd96fdd6a;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/process-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/process-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:09	118592/118592	---M--	200	added ('OK')	image/jpeg	etag:%221cf40-645e53ae-9d1a481ee7f35acf;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg6.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg6.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:09	83431/83431	---M--	200	added ('OK')	image/jpeg	etag:%22145e7-645e53ae-d4edce77848ad966;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg7.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg7.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:11	160892/160892	---M--	200	added ('OK')	image/jpeg	etag:%222747c-645e53ae-d428dbead051218c;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/count-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/count-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:15	658686/658686	---M--	200	added ('OK')	image/jpeg	etag:%22a0cfe-645e53ae-c0bbf9805938936b;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/contact-bg3.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/contact-bg3.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:19	908743/908743	---M--	200	added ('OK')	image/jpeg	etag:%22dddc7-645e53ae-b5cc2aa7a9f69936;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:19	107930/107930	---M--	200	added ('OK')	image/jpeg	etag:%221a59a-645e53ae-6498ecfaf62e8577;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/about-single-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/about-single-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:21	166197/166197	---M--	200	added ('OK')	image/jpeg	etag:%2228935-645e53ae-1254c48099813c4e;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/konstruk-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/konstruk-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:23	134661/134661	---M--	200	added ('OK')	image/jpeg	etag:%2220e05-645e53ae-a776e4a4f08c254b;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/counter-12.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/counter-12.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:23	91521/91521	---M--	200	added ('OK')	image/jpeg	etag:%2216581-645e53ae-ae5ef2aa10c21e1b;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/team-single-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/team-single-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:25	44483/44483	---M--	200	added ('OK')	image/jpeg	etag:%22adc3-645e53ae-d50c31fcb6f35d40;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg12.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg12.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:25	120445/120445	---M--	200	added ('OK')	image/jpeg	etag:%221d67d-645e53ae-8b64419819d235aa;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/ser-13.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/ser-13.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:25	121336/121336	---M--	200	added ('OK')	image/jpeg	etag:%221d9f8-645e53ae-8155696c55c5ac79;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/contact-bg12.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/contact-bg12.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:26	169340/169340	---M--	200	added ('OK')	image/png	etag:%222957c-645e53ae-3c00f6f5bd4460f8;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg13.png	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg13.png	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:30	178657/178657	---M--	200	added ('OK')	image/png	etag:%222b9e1-645e53ae-cf55011a759e4d6d;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg14.png	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/testi-bg14.png	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:42	1077677/1077677	---M--	200	added ('OK')	image/png	etag:%221071ad-645e53ae-692325b8495bbc23;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg15.png	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/cta-bg15.png	(from https://devsdesign.net/products/html/konstruk/style.css)
17:00:45	1917219/1917219	---M--	200	added ('OK')	image/png	etag:%221d4123-645e53ae-71d3db828f683739;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/bg/solar-bg13.png	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/bg/solar-bg13.png	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:15	46324/46324	---M--	200	added ('OK')	image/jpeg	etag:%22b4f4-645e53ae-784b54754dd8e04f;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:17	55492/55492	---M--	200	added ('OK')	image/jpeg	etag:%22d8c4-645e53ae-fad45ada8a0391be;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-3.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-3.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:17	50306/50306	---M--	200	added ('OK')	image/jpeg	etag:%22c482-645e53ae-ddbfcaed35e5673a;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:21	61512/61512	---M--	200	added ('OK')	image/jpeg	etag:%22f048-645e53ae-9f3a682b4e445db4;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-5.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-5.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:21	53231/53231	---M--	200	added ('OK')	image/jpeg	etag:%22cfef-645e53ae-497df1209acbb652;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-4.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-4.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:25	63637/63637	---M--	200	added ('OK')	image/jpeg	etag:%22f895-645e53ae-aa8d9474bfaa33ed;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/banner/banner-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/banner/banner-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:25	82222/82222	---M--	200	added ('OK')	image/jpeg	etag:%221412e-645e53ae-d5497dd2df74e7b6;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-6.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/breadcrumbs/inr-6.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:27	192075/192075	---M--	200	added ('OK')	image/png	etag:%222ee4b-645e53ae-f790586b1af98f93;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/banner/style1/bnr-bg-14.png	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/banner/style1/bnr-bg-14.png	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:28	199780/199780	---M--	200	added ('OK')	image/jpeg	etag:%2230c64-645e53ae-e1dc7d4ebdd4f6a;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h1-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h1-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:30	94124/94124	---M--	200	added ('OK')	image/jpeg	etag:%2216fac-645e53ae-c673a03f619d3a3c;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h2-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h2-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:30	111322/111322	---M--	200	added ('OK')	image/jpeg	etag:%221b2da-645e53ae-fc0511e10623f590;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h2-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h2-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:30	177012/177012	---M--	200	added ('OK')	image/jpeg	etag:%222b374-645e53ae-4ccb1170ede36299;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h3-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h3-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:30	191660/191660	---M--	200	added ('OK')	image/jpeg	etag:%222ecac-645e53ae-11149e1a3b5850f4;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h1-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h1-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:31	990406/990406	---M--	200	added ('OK')	image/jpeg	etag:%22f1cc6-645e53ae-55b29f4d5bf92dd7;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/banner/banner-bg12.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/banner/banner-bg12.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:31	214341/214341	---M--	200	added ('OK')	image/jpeg	etag:%2234545-645e53ae-9877f357f1b309f1;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h4-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h4-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:31	156266/156266	---M--	200	added ('OK')	image/jpeg	etag:%222626a-645e53ae-15966678e0a3af30;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h3-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h3-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:32	151733/151733	---M--	200	added ('OK')	image/jpeg	etag:%22250b5-645e53ae-c5d28756fbed9256;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h4-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h4-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:33	125509/125509	---M--	200	added ('OK')	image/jpeg	etag:%221ea45-645e53ae-b7ac161f7921f57;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h5-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h5-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:33	634501/634501	---M--	200	added ('OK')	image/jpeg	etag:%229ae85-645e53ae-67c2587ae2b0cd77;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h5-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h5-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:35	102139/102139	---M--	200	added ('OK')	image/jpeg	etag:%2218efb-645e53ae-148f307447a53a13;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style2/slide-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style2/slide-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:37	172743/172743	---M--	200	added ('OK')	image/jpeg	etag:%222a2c7-645e53ae-633b50af466e63f2;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h7-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h7-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:37	173572/173572	---M--	200	added ('OK')	image/jpeg	etag:%222a604-645e53ae-f3d8b6383984ed49;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h7-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h7-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:37	808862/808862	---M--	200	added ('OK')	image/jpeg	etag:%22c579e-645e53ae-552e71f0c234c27a;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h6-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h6-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:37	229513/229513	---M--	200	added ('OK')	image/jpeg	etag:%2238089-645e53ae-cc7b3d2521e1f23a;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h6-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h6-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:38	23598/23598	---M--	200	added ('OK')	image/jpeg	etag:%225c2e-645e53ae-ed5633eddcccda9e;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style4/slider-bg.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style4/slider-bg.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:40	1098864/1098864	---M--	200	added ('OK')	image/jpeg	etag:%2210c470-645e53ae-7d7c1512841fe435;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style1/h8-1.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style1/h8-1.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:41	206068/206068	---M--	200	added ('OK')	image/jpeg	etag:%22324f4-645e53ae-aa2c0d80a50a361c;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style5/slide-2.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style5/slide-2.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
17:01:42	169403/169403	---M--	200	added ('OK')	image/jpeg	etag:%22295bb-645e53ae-9af9fd588ff5d26b;;;%22	https://devsdesign.net/products/html/konstruk/assets/images/slider/style5/slide-3.jpg	C:/Users/Tarun%20sahoo/Desktop/construction/devsdesign.net/products/html/konstruk/assets/images/slider/style5/slide-3.jpg	(from https://devsdesign.net/products/html/konstruk/style.css)
